profile_link,education
https://www.whitecase.com/people/seth-kerschner,AB Brown University
https://www.whitecase.com/people/anna-kertesz,JD Georgetown University Law Center
https://www.whitecase.com/people/anna-kertesz,BA Georgetown University cum laude
https://www.whitecase.com/people/elizabeth-kirk,JD Georgetown University Law Center
https://www.whitecase.com/people/elizabeth-kirk,BSJ Northwestern University
https://www.whitecase.com/people/eric-klar,JD Hofstra University School of Law
https://www.whitecase.com/people/eric-klar,BA Economics University of Michigan
https://www.whitecase.com/people/david-koschik,JD Georgetown University Law Center
https://www.whitecase.com/people/david-koschik,MSFS Georgetown University
https://www.whitecase.com/people/david-koschik,BA Political Science and Russian Miami University
https://www.whitecase.com/people/charles-koster,"JD Rutgers University School of Law, Camden"
https://www.whitecase.com/people/charles-koster,BA Colgate University
https://www.whitecase.com/people/andrew-kreisberg,JD Columbia Law School
https://www.whitecase.com/people/andrew-kreisberg,BA University of Michigan
https://www.whitecase.com/people/glenn-kurtz,JD Boston University School of Law cum laude
https://www.whitecase.com/people/glenn-kurtz,BA State University of New York at Albany magna cum laude
https://www.whitecase.com/people/brad-laken,JD Georgetown University Law Center
https://www.whitecase.com/people/brad-laken,"BA cum laude, Phi Beta Kappa Northwestern University"
https://www.whitecase.com/people/carolyn-lamm,JD University of Miami School of Law
https://www.whitecase.com/people/carolyn-lamm,BS Exceptional Education and English minor State University of New York College at Buffalo
https://www.whitecase.com/people/douglas-landy,JD Boston College Law School
https://www.whitecase.com/people/douglas-landy,BA University of Pennsylvania
https://www.whitecase.com/people/charles-larsen,JD Duke University School of Law
https://www.whitecase.com/people/charles-larsen,MA Brigham Young University
https://www.whitecase.com/people/charles-larsen,BS Brigham Young University
https://www.whitecase.com/people/daniel-latham,JD New York Law School
https://www.whitecase.com/people/daniel-latham,BS State University of New York at Albany
https://www.whitecase.com/people/luke-laumann,JD University of Virginia School of Law
https://www.whitecase.com/people/luke-laumann,BA International Economics American University of Paris
https://www.whitecase.com/people/thomas-lauria,"JD George C. Taylor Law Center, University of Tennessee"
https://www.whitecase.com/people/thomas-lauria,BA University of Tennessee
https://www.whitecase.com/people/tara-lee,JD University of San Diego School of Law
https://www.whitecase.com/people/tara-lee,BS United States Naval Academy
https://www.whitecase.com/people/eric-leicht,JD University of Virginia School of Law
https://www.whitecase.com/people/eric-leicht,BA Williams College
https://www.whitecase.com/people/eugene-leone,JD George Washington University
https://www.whitecase.com/people/eugene-leone,BA Cornell University
https://www.whitecase.com/people/darryl-lew,JD Columbia University School of Law
https://www.whitecase.com/people/darryl-lew,"Degree of Advanced European Community Studies College of Europe Bruges, Belgium"
https://www.whitecase.com/people/darryl-lew,BA King's College
https://www.whitecase.com/people/matthew-lewis,JD Loyola Law School Los Angeles
https://www.whitecase.com/people/matthew-lewis,Occidental College
https://www.whitecase.com/people/andres-liivak,JD George Washington University Law School
https://www.whitecase.com/people/andres-liivak,MA Economics University of Chicago
https://www.whitecase.com/people/andres-liivak,BA Economics Rutgers College
https://www.whitecase.com/people/bryan-luchs,MA Economics University of Pennsylvania
https://www.whitecase.com/people/bryan-luchs,JD University of Pennsylvania Law School
https://www.whitecase.com/people/bryan-luchs,BA Pepperdine University
https://www.whitecase.com/people/frank-lupinacci,JD Seton Hall University School of Law
https://www.whitecase.com/people/frank-lupinacci,BS Finance Rutgers University - Rutgers College Business School
https://www.whitecase.com/people/steven-lutt,JD Brooklyn Law School
https://www.whitecase.com/people/steven-lutt,BS State University of New York at Albany
https://www.whitecase.com/people/thomas-macwright,JD University of Miami School of Law
https://www.whitecase.com/people/thomas-macwright,BS College of William & Mary
https://www.whitecase.com/people/laura-katherine-mann,JD University of Chicago Law School
https://www.whitecase.com/people/laura-katherine-mann,BBA University of Georgia
https://www.whitecase.com/people/laura-katherine-mann,BS University of Georgia
https://www.whitecase.com/people/silvia-marchili,"MA Queen Mary College, University of London"
https://www.whitecase.com/people/silvia-marchili,JD University of Buenos Aires Argentina
https://www.whitecase.com/people/tal-marnin,JD St. John's University School of Law
https://www.whitecase.com/people/tal-marnin,BA State University of New York at Albany
https://www.whitecase.com/people/jorge-mattamouros,LLM Harvard University
https://www.whitecase.com/people/jorge-mattamouros,JD equivalent Universidade Nova de Lisboa
https://www.whitecase.com/people/chad-mccormick,JD University of Montana School of Law
https://www.whitecase.com/people/chad-mccormick,LLM Taxation University of Florida Fredric G. Levin College of Law
https://www.whitecase.com/people/chad-mccormick,BA Montana State University
https://www.whitecase.com/people/laura-mcdaniels,"JD University of California, Berkeley School of Law Member of California Law Review, Senior Articles Editor of Berkeley Technology & Law Journal"
https://www.whitecase.com/people/laura-mcdaniels,"Master of Public Policy, Business & Public Policy Harvard University"
https://www.whitecase.com/people/laura-mcdaniels,BA Wellesley College
https://www.whitecase.com/people/heather-mcdevitt,JD Albany Law School
https://www.whitecase.com/people/heather-mcdevitt,AB Political Science and English Wellesley College
https://www.whitecase.com/people/eliza-mcdougall,JD/MBA University of Toronto
https://www.whitecase.com/people/eliza-mcdougall,BA McGill University
https://www.whitecase.com/people/michael-mckeever,JD Northwestern University School of Law
https://www.whitecase.com/people/michael-mckeever,BA Stanford University
https://www.whitecase.com/people/victor-mendoza,JD University of Miami
https://www.whitecase.com/people/victor-mendoza,BA Boston College
https://www.whitecase.com/people/martin-menski,Master of Laws Georgetown University Law Center
https://www.whitecase.com/people/martin-menski,PhD King's College London
https://www.whitecase.com/people/martin-menski,BA School of Oriental and African Studies University of London
https://www.whitecase.com/people/stefan-mentzer,JD Georgetown University Law Center
https://www.whitecase.com/people/stefan-mentzer,BA History Yale University
https://www.whitecase.com/people/bryan-merryman,JD University of Pennsylvania Law School
https://www.whitecase.com/people/bryan-merryman,BA Kenyon College
https://www.whitecase.com/people/jonathan-michels,JD Seton Hall University School of Law
https://www.whitecase.com/people/jonathan-michels,BSBA Finance and Management Georgetown University McDonough School of Business
https://www.whitecase.com/people/elena-millerman,"JD University of California, Berkeley Boalt Hall School of Law"
https://www.whitecase.com/people/elena-millerman,"BA University of California, Los Angeles"
https://www.whitecase.com/people/robert-milne,JD University of Buffalo
https://www.whitecase.com/people/robert-milne,BS University of Rochester Chemical Engineering
https://www.whitecase.com/people/kathryn-jordan-mims,JD University of Virginia
https://www.whitecase.com/people/kathryn-jordan-mims,BA Tufts University
https://www.whitecase.com/people/dolly-mirchandani,LLM Harvard Law School
https://www.whitecase.com/people/dolly-mirchandani,BA Jurisprudence University of Oxford New College
https://www.whitecase.com/people/stephen-moeller-sally,JD Harvard Law School
https://www.whitecase.com/people/stephen-moeller-sally,PhD Slavic Languages and Literature Harvard University
https://www.whitecase.com/people/stephen-moeller-sally,MA Slavic Languages and Literatures Harvard University
https://www.whitecase.com/people/stephen-moeller-sally,BA Russian and East European Studies Yale University
https://www.whitecase.com/people/robert-morrison,JD Loyola Law School Los Angeles
https://www.whitecase.com/people/robert-morrison,BA Political Science Johns Hopkins University
https://www.whitecase.com/people/daniel-nam,JD/LLM International and Comparative Law Cornell University Law School
https://www.whitecase.com/people/daniel-nam,"BA University of California, Berkeley"
https://www.whitecase.com/people/andrew-oneill,"JD Loyola University, Chicago"
https://www.whitecase.com/people/andrew-oneill,BA International Relations University of Pennsylvania
https://www.whitecase.com/people/kristen-oshaughnessy,JD Georgetown University Law Center
https://www.whitecase.com/people/kristen-oshaughnessy,BS Northwestern University
https://www.whitecase.com/people/charlie-ofner,Juris Doctor University of Texas
https://www.whitecase.com/people/charlie-ofner,Bachelor of Arts Vanderbilt University
https://www.whitecase.com/people/steven-otillar,Juris Doctor University of Houston Law Center
https://www.whitecase.com/people/steven-otillar,Bachelor of Arts Southwestern University
https://www.whitecase.com/people/gregory-owens,JD Vanderbilt University Law School
https://www.whitecase.com/people/gregory-owens,BA Denison University
https://www.whitecase.com/people/jack-pace,"JD Fordham University School of Law Cum laude, Stein Scholar, Order of the Coif"
https://www.whitecase.com/people/jack-pace,"BA Fordham University Summa cum laude, Phi Beta Kappa"
https://www.whitecase.com/people/john-padro,JD Columbia University School of Law
https://www.whitecase.com/people/john-padro,BSEE and BA University of Florida
https://www.whitecase.com/people/lauren-papenhausen,JD Harvard Law School 2002
https://www.whitecase.com/people/lauren-papenhausen,"BA Furman University magna cum laude and Phi Beta Kappa, 1999"
https://www.whitecase.com/people/jennifer-paradise,JD Columbia University School of Law
https://www.whitecase.com/people/jennifer-paradise,MA English Carnegie Mellon University
https://www.whitecase.com/people/jennifer-paradise,BA Barnard College
https://www.whitecase.com/people/william-parish,LLM Georgetown University Law Center
https://www.whitecase.com/people/william-parish,JD University of Houston Law Center
https://www.whitecase.com/people/william-parish,BA The University of Texas at Austin
https://www.whitecase.com/people/ivan-paskal,JD University of Michigan
https://www.whitecase.com/people/ivan-paskal,BS Oakland University
https://www.whitecase.com/people/thomas-pate,LLM Harvard Law School
https://www.whitecase.com/people/thomas-pate,JD University of Miami School of Law
https://www.whitecase.com/people/thomas-pate,JD (equivalent) Universidad Catolica Andres Bello
https://www.whitecase.com/people/henrik-patel,JD New York University School of Law
https://www.whitecase.com/people/henrik-patel,BA Political Science Tufts University
https://www.whitecase.com/people/george-l-paul,JD Harvard Law School
https://www.whitecase.com/people/george-l-paul,BA Mississippi State University
https://www.whitecase.com/people/christopher-peponis,Master of Laws Stanford Law School
https://www.whitecase.com/people/christopher-peponis,Juris Doctor Sydney University
https://www.whitecase.com/people/christopher-peponis,Bachelor of Chemical Engineering Sydney University
https://www.whitecase.com/people/kerry-perri,JD Columbia Law School
https://www.whitecase.com/people/kerry-perri,AB Harvard University
https://www.whitecase.com/people/gregory-pesce,JD University of Chicago Law School
https://www.whitecase.com/people/gregory-pesce,BA Political Science University of Chicago
https://www.whitecase.com/people/david-pezza,JD DePaul University College of Law
https://www.whitecase.com/people/david-pezza,BA DePaul University College of Commerce
https://www.whitecase.com/people/brian-pfeiffer,JD Hofstra University School of Law
https://www.whitecase.com/people/brian-pfeiffer,BA State University of New York at Albany
https://www.whitecase.com/people/hansel-pham,JD Harvard Law School
https://www.whitecase.com/people/hansel-pham,Harvard University
https://www.whitecase.com/people/sheldon-philp,JD University of Pennsylvania Law School
https://www.whitecase.com/people/sheldon-philp,BA University of Pennsylvania
https://www.whitecase.com/people/morton-pierce,JD University of Pennsylvania Law School
https://www.whitecase.com/people/morton-pierce,University of Oxford
https://www.whitecase.com/people/morton-pierce,BA Yale University
https://www.whitecase.com/people/petr-polasek,"Mgr Charles University, Faculty of Law"
https://www.whitecase.com/people/petr-polasek,LLM George Washington University Law School
https://www.whitecase.com/people/aaron-potter,JD University of Notre Dame Law School
https://www.whitecase.com/people/aaron-potter,MAT George Fox University
https://www.whitecase.com/people/aaron-potter,BM Biola University
https://www.whitecase.com/people/gregory-pryor,JD New York University School of Law
https://www.whitecase.com/people/gregory-pryor,BA New York University
https://www.whitecase.com/people/taylor-pullins,JD Brigham Young University
https://www.whitecase.com/people/taylor-pullins,"BA University of Nevada, Reno"
https://www.whitecase.com/people/john-reiss,JD University of Pennsylvania Law School
https://www.whitecase.com/people/john-reiss,MBA University of Pennsylvania (Wharton School of Finance and Commerce)
https://www.whitecase.com/people/john-reiss,BS University of Pennsylvania (Wharton School of Finance and Commerce) Summa Cum Laude
https://www.whitecase.com/people/christopher-richardson,Juris Doctor University of Virginia School of Law
https://www.whitecase.com/people/christopher-richardson,Bachelor of Arts Tulane University
https://www.whitecase.com/people/david-ridley,LLB University of Technology Sydney
https://www.whitecase.com/people/david-ridley,BA University of Technology Sydney
https://www.whitecase.com/people/armando-rivera-jacobo,LLB Escuela Libre de Derecho
https://www.whitecase.com/people/armando-rivera-jacobo,Master of Laws Katholieke Universiteit Leuven Faculty of Laws
https://www.whitecase.com/people/armando-rivera-jacobo,Master of Laws Columbia Law School
https://www.whitecase.com/people/rafael-roberti,"JD American University, Washington College of Law"
https://www.whitecase.com/people/rafael-roberti,BA Johns Hopkins University
https://www.whitecase.com/people/jim-robinson,JD University of Florida
https://www.whitecase.com/people/jim-robinson,BS Florida Gulf Coast University
https://www.whitecase.com/people/jason-rocha,JD University of Texas School of Law
https://www.whitecase.com/people/jason-rocha,BA Political Science Texas A&M University
https://www.whitecase.com/people/jonathan-rochwarger,JD Benjamin N. Cardozo School of Law
https://www.whitecase.com/people/jonathan-rochwarger,BA Yeshiva University
https://www.whitecase.com/people/virginia-chavez-romano,JD Stanford Law School
https://www.whitecase.com/people/virginia-chavez-romano,AB Princeton University
https://www.whitecase.com/people/victoria-rosamond,LLM Fordham University School of Law
https://www.whitecase.com/people/victoria-rosamond,LPC BPP Law School
https://www.whitecase.com/people/victoria-rosamond,GDL BPP Law School
https://www.whitecase.com/people/victoria-rosamond,BA University of Bristol
https://www.whitecase.com/people/joel-rubinstein,JD University of Michigan Law School
https://www.whitecase.com/people/joel-rubinstein,BA Wayne State University
https://www.whitecase.com/people/michelle-rutta,JD New York University School of Law
https://www.whitecase.com/people/michelle-rutta,"BA City University of New York Queens College, summa cum laude"
https://www.whitecase.com/people/kristen-rohr,JD/MBA University of Toronto
https://www.whitecase.com/people/kristen-rohr,BA McGill University
https://www.whitecase.com/people/kristen-rohr,International Program Institut d'Etudes Politiques de Paris Sciences Po
https://www.whitecase.com/people/ank-santens,JD Columbia University New York (one semester)
https://www.whitecase.com/people/ank-santens,LLM Columbia University School of Law New York
https://www.whitecase.com/people/ank-santens,Licentiate in Law Katholieke Universiteit Leuven Belgium
https://www.whitecase.com/people/ank-santens,Single Candidature in Philosophy Katholieke Universiteit Leuven Belgium
https://www.whitecase.com/people/ank-santens,"ERASMUS Student, Law Faculty, University of Granada, Spain"
https://www.whitecase.com/people/arthur-scavone,JD Fordham University School of Law
https://www.whitecase.com/people/arthur-scavone,BA Accounting and Business Administration Muhlenberg College
https://www.whitecase.com/people/john-scheibeler,BSEE Polytechnic University (now NYU Tandon School of Engineering)
https://www.whitecase.com/people/john-scheibeler,JD Brooklyn Law School
https://www.whitecase.com/people/keith-schomig,JD Georgetown University Law Center
https://www.whitecase.com/people/keith-schomig,BS United States Naval Academy
https://www.whitecase.com/people/jacob-schtevie,JD Indiana University cum laude
https://www.whitecase.com/people/jacob-schtevie,BA Cornell University
https://www.whitecase.com/people/tali-sealman,LLM Columbia University School of Law Harlan Fiske Stone Scholar
https://www.whitecase.com/people/tali-sealman,LLB Tel Aviv University
https://www.whitecase.com/people/aalok-sharma,JD Loyola Law School Los Angeles
https://www.whitecase.com/people/aalok-sharma,BA Economics University of Washington
https://www.whitecase.com/people/michael-shenberg,"JD New York University School of Law cum laude, Member, Order of the Coif, Note Editor, New York University Law Review"
https://www.whitecase.com/people/michael-shenberg,BA Rutgers University
https://www.whitecase.com/people/michael-shepherd,JD Washington and Lee University School of Law
https://www.whitecase.com/people/jean-shimotake,JD George Washington University
https://www.whitecase.com/people/jean-shimotake,MS Biomedical Engineering Northwestern University
https://www.whitecase.com/people/jean-shimotake,BA Chemistry University of Chicago
https://www.whitecase.com/people/chris-shore,JD Georgetown University
https://www.whitecase.com/people/chris-shore,BA Brown University
https://www.whitecase.com/people/sabrena-silver,JD Fordham University School of Law
https://www.whitecase.com/people/sabrena-silver,BA Simon's Rock of Bard College
https://www.whitecase.com/people/gary-silverman,MLA University of Chicago Graham School
https://www.whitecase.com/people/gary-silverman,MBA University of Chicago Graduate School of Business
https://www.whitecase.com/people/gary-silverman,JD Northwestern University Pritzker School of Law
https://www.whitecase.com/people/gary-silverman,BA Brandeis University
https://www.whitecase.com/people/catherine-simonsen,JD Yale Law School
https://www.whitecase.com/people/catherine-simonsen,BA Stanford University
https://www.whitecase.com/people/cheryl-tedeschi-sloane,JD University of Miami School of Law
https://www.whitecase.com/people/cheryl-tedeschi-sloane,BA American University
https://www.whitecase.com/people/brian-smarsh,JD Georgetown University Law Center
https://www.whitecase.com/people/brian-smarsh,MBA Georgetown University
https://www.whitecase.com/people/brian-smarsh,BS Georgetown University
https://www.whitecase.com/people/elliott-smith,JD The Catholic University of America Columbus School of Law
https://www.whitecase.com/people/elliott-smith,BA San Francisco State University
https://www.whitecase.com/people/michael-w-smith,JD Duke University School of Law
https://www.whitecase.com/people/michael-w-smith,BBA University of Iowa
https://www.whitecase.com/people/richard-smith,JD University of Illinois
https://www.whitecase.com/people/richard-smith,BA University of Illinois
https://www.whitecase.com/people/abby-cohen-smutny,JD University of Chicago Law School
https://www.whitecase.com/people/abby-cohen-smutny,AB Vassar College
https://www.whitecase.com/people/abby-cohen-smutny,Certificate Universite des Langues et Lettres de Grenoble
https://www.whitecase.com/people/abby-cohen-smutny,London School of Economics and Political Science General Course
https://www.whitecase.com/people/sherri-snelson,JD University of North Carolina
https://www.whitecase.com/people/sherri-snelson,MBA New York University
https://www.whitecase.com/people/sherri-snelson,BA Wake Forest University
https://www.whitecase.com/people/edward-so,JD New York University School of Law
https://www.whitecase.com/people/edward-so,BS Rutgers University College of Pharmacy
https://www.whitecase.com/people/michael-songer,University of Notre Dame BSME (energy systems / nuclear power operations) and BA (government)
https://www.whitecase.com/people/michael-songer,JD Duke University
https://www.whitecase.com/people/gregory-spak,JD Georgetown University Law Center
https://www.whitecase.com/people/gregory-spak,BSFS Georgetown University School of Foreign Service
https://www.whitecase.com/people/suni-sreepada,Fordham University School of Law
https://www.whitecase.com/people/gregory-starner,JD Georgetown University Law Center
https://www.whitecase.com/people/gregory-starner,BA College of William & Mary
https://www.whitecase.com/people/david-strickland,JD George Washington University
https://www.whitecase.com/people/david-strickland,BS Tulane University Civil Engineering
https://www.whitecase.com/people/david-suggs,JD Georgetown University Law Center
https://www.whitecase.com/people/david-suggs,BS Davidson College
https://www.whitecase.com/people/david-thatch,JD Rutgers School of Law
https://www.whitecase.com/people/david-thatch,BS Rutgers University
https://www.whitecase.com/people/mara-topping,JD Georgetown University Law Center
https://www.whitecase.com/people/mara-topping,PhD University of Chicago
https://www.whitecase.com/people/mara-topping,BA Cornell University
https://www.whitecase.com/people/martin-toto,JD New York University School of Law 1994
https://www.whitecase.com/people/martin-toto,BS Lehigh University 1991
https://www.whitecase.com/people/colleen-tracy-james,JD Seton Hall University School of Law Seton Hall Law Review
https://www.whitecase.com/people/colleen-tracy-james,BS Manhattan College
https://www.whitecase.com/people/steven-tredennick,JD University of Virginia
https://www.whitecase.com/people/steven-tredennick,MP University of Virginia
https://www.whitecase.com/people/steven-tredennick,BA Whittier College
https://www.whitecase.com/people/david-turetsky,JD Harvard Law School
https://www.whitecase.com/people/david-turetsky,BA McGill University
https://www.whitecase.com/people/steven-vainder,JD University of Miami School of Law
https://www.whitecase.com/people/steven-vainder,BS Accounting University of Virginia
https://www.whitecase.com/people/pratin-vallabhaneni,JD University of Minnesota Law School
https://www.whitecase.com/people/pratin-vallabhaneni,MS Johns Hopkins University
https://www.whitecase.com/people/pratin-vallabhaneni,MBA University of Colorado
https://www.whitecase.com/people/pratin-vallabhaneni,BS University of Colorado
https://www.whitecase.com/people/pratin-vallabhaneni,BA University of Colorado
https://www.whitecase.com/people/pratin-vallabhaneni,"Law in Japan Program Meiji University School of Law (Tokyo, Japan)"
https://www.whitecase.com/people/pratin-vallabhaneni,"Institute in International Law Program Sungkyunkwan University College of Law (Seoul, Korea)"
https://www.whitecase.com/people/hugh-verrier,LLM Harvard Law School
https://www.whitecase.com/people/hugh-verrier,LLB University of Ottawa
https://www.whitecase.com/people/hugh-verrier,BA Universite de Montreal
https://www.whitecase.com/people/hugh-verrier,"Universite Paul-Valery, Montpellier"
https://www.whitecase.com/people/john-vetterli,JD University of Southern California Gould School of Law
https://www.whitecase.com/people/john-vetterli,BA Brigham Young University
https://www.whitecase.com/people/carlos-viana,JD Yale Law School
https://www.whitecase.com/people/carlos-viana,BA Yale University magna cum laude
https://www.whitecase.com/people/michiel-visser,LLM Harvard Law School
https://www.whitecase.com/people/michiel-visser,"MPhil Magdalen College, Oxford University"
https://www.whitecase.com/people/michiel-visser,LLB Leiden University
https://www.whitecase.com/people/sven-volkmer,LLM International Legal Studies New York University
https://www.whitecase.com/people/sven-volkmer,"LLB English and European Law Queen Mary College, University of London"
https://www.whitecase.com/people/sven-volkmer,Certificat Superieur de Droit Francais Universite Paris II
https://www.whitecase.com/people/justin-wagstaff,Bachelor of Laws University of New South Wales
https://www.whitecase.com/people/justin-wagstaff,Bachelor of Commerce University of New South Wales
https://www.whitecase.com/people/jason-webber,JD Duke University School of Law
https://www.whitecase.com/people/jason-webber,LLM International & Comparative Law Duke University School of Law
https://www.whitecase.com/people/jason-webber,BA The University Professors Program Boston University
https://www.whitecase.com/people/scott-weingaertner,JD University of Pennsylvania
https://www.whitecase.com/people/scott-weingaertner,"SB, SM Massachusetts Institute of Technology Dept. of Mechanical Engineering"
https://www.whitecase.com/people/scott-weingaertner,United States Air Force Academy
https://www.whitecase.com/people/andrew-weisberg,JD Fordham University School of Law
https://www.whitecase.com/people/andrew-weisberg,BA Syracuse University
https://www.whitecase.com/people/colin-west,JD Duke University School of Law
https://www.whitecase.com/people/colin-west,BA Wake Forest University
https://www.whitecase.com/people/keith-wofford,JD Harvard Law School
https://www.whitecase.com/people/keith-wofford,AB Harvard College
https://www.whitecase.com/people/clark-wohlferd,JD New York University School of Law
https://www.whitecase.com/people/clark-wohlferd,BA Macalester College
https://www.whitecase.com/people/todd-wolynski,JD Georgetown University Law Center
https://www.whitecase.com/people/todd-wolynski,BA American University
https://www.whitecase.com/people/todd-wolynski,
https://www.whitecase.com/people/brendan-woodard,JD Fordham University School of Law
https://www.whitecase.com/people/brendan-woodard,BA Siena College
https://www.whitecase.com/people/oliver-wright,Bachelor of Laws Bond University Australia
https://www.whitecase.com/people/oliver-wright,Bachelor of Commerce Accounting / Finance Bond University Australia
https://www.whitecase.com/people/oliver-wright,"Graduate Diploma in Legal Practice, Skills & Ethics Griffith University Australia"
https://www.whitecase.com/people/kristen-young,JD Georgetown University Law Center
https://www.whitecase.com/people/kristen-young,DESS Global Economic Law Institut d'Etudes Politiques de Paris/Universite Paris I (Pantheon-Sorbonne)
https://www.whitecase.com/people/kristen-young,MSc International Relations London School of Economics and Political Science
https://www.whitecase.com/people/kristen-young,BA Wellesley College
https://www.whitecase.com/people/jason-zakia,JD New York University School of Law
https://www.whitecase.com/people/jason-zakia,BA State University of New York at Albany
https://www.whitecase.com/people/andrew-zatz,JD Fordham University School of Law
https://www.whitecase.com/people/andrew-zatz,BA Tufts University
https://www.whitecase.com/people/mingda-zhao,JD Georgetown University Law Center
https://www.whitecase.com/people/mingda-zhao,BA Hampshire College
https://www.whitecase.com/people/francis-zou,JD Columbia University School of Law
https://www.whitecase.com/people/francis-zou,BA Hunan Normal University
https://www.whitecase.com/people/troy-alexander,JD New York University School of Law
https://www.whitecase.com/people/troy-alexander,"MPA Princeton University, Woodrow Wilson School of Public and International Affairs"
https://www.whitecase.com/people/troy-alexander,BA Haverford College Watson Fellowship
https://www.whitecase.com/people/marie-elena-angulo,JD Yale University
https://www.whitecase.com/people/marie-elena-angulo,MPhil Yale University
https://www.whitecase.com/people/marie-elena-angulo,BA Princeton University
https://www.whitecase.com/people/laura-baccash,JD University of Illinois
https://www.whitecase.com/people/laura-baccash,BA Cornell University
https://www.whitecase.com/people/dean-barclay,JD Washington and Lee University School of Law
https://www.whitecase.com/people/dean-barclay,"MA, PhD English Harvard University"
https://www.whitecase.com/people/dean-barclay,BA English Haverford College
https://www.whitecase.com/people/kenneth-barr,JD Temple University Beasley School of Law
https://www.whitecase.com/people/kenneth-barr,BS College of William & Mary
https://www.whitecase.com/people/william-bave,JD Fordham University School of Law
https://www.whitecase.com/people/william-bave,BS University of Richmond
https://www.whitecase.com/people/jessie-baxter,JD University of San Diego
https://www.whitecase.com/people/jessie-baxter,BS Finance Boston College
https://www.whitecase.com/people/ryan-brady,JD Washington and Lee University School of Law
https://www.whitecase.com/people/ryan-brady,BA University of Notre Dame
https://www.whitecase.com/people/peter-chessick,"MSFS, International Business Diplomacy Georgetown University"
https://www.whitecase.com/people/peter-chessick,JD Georgetown University Law Center
https://www.whitecase.com/people/peter-chessick,AB Stanford University
https://www.whitecase.com/people/jacqueline-chung,"JD Marshall-Wythe School of Law, College of William & Mary"
https://www.whitecase.com/people/jacqueline-chung,BA Yale University
https://www.whitecase.com/people/lindsay-mishcon-cohen,JD Harvard Law School
https://www.whitecase.com/people/lindsay-mishcon-cohen,BS University of Florida
https://www.whitecase.com/people/earl-comstock,JD George Mason University School of Law (Antonin Scalia Law School)
https://www.whitecase.com/people/earl-comstock,BA Political Science University of California Santa Barbara
https://www.whitecase.com/people/jaime-crowe,JD George Washington University Law School
https://www.whitecase.com/people/jaime-crowe,BA George Mason University
https://www.whitecase.com/people/glen-cuccinello,JD Harvard Law School
https://www.whitecase.com/people/glen-cuccinello,AB Harvard College
https://www.whitecase.com/people/j-william-dantzler,JD New York University School of Law
https://www.whitecase.com/people/j-william-dantzler,BS Clemson University
https://www.whitecase.com/people/amy-delsack,JD UCLA School of Law
https://www.whitecase.com/people/amy-delsack,BS Cornell University
https://www.whitecase.com/people/victor-desantis,JD Harvard Law School
https://www.whitecase.com/people/victor-desantis,BA Yale University
https://www.whitecase.com/people/amy-donehower,JD Columbia Law School
https://www.whitecase.com/people/amy-donehower,MS Teaching Fordham University
https://www.whitecase.com/people/amy-donehower,BA History University of Chicago
https://www.whitecase.com/people/john-donovan,JD Harvard Law School
https://www.whitecase.com/people/john-donovan,AB Harvard College
https://www.whitecase.com/people/claudette-druehl,JD Boston University School of Law
https://www.whitecase.com/people/claudette-druehl,BA Newcomb College of Tulane University
https://www.whitecase.com/people/elodie-gal,LLM Duke University School of Law
https://www.whitecase.com/people/elodie-gal,DESS Post-Graduate Degree in Space Technology and Telecommunication Law Universite de Paris XI
https://www.whitecase.com/people/elodie-gal,Master's Degree International and European Law Universite de Paris XI
https://www.whitecase.com/people/evan-goldenberg,JD The George Washington University Law School
https://www.whitecase.com/people/evan-goldenberg,"MS University of California, Los Angeles"
https://www.whitecase.com/people/evan-goldenberg,BS Tufts University
https://www.whitecase.com/people/eugene-goodwillie-jr,JD Columbia Law School
https://www.whitecase.com/people/eugene-goodwillie-jr,BA Williams College
https://www.whitecase.com/people/richard-graham,JD University of Washington School of Law
https://www.whitecase.com/people/richard-graham,"BS United States Military Academy West Point, NY"
https://www.whitecase.com/people/michelle-grando,LLM Harvard Law School
https://www.whitecase.com/people/michelle-grando,SJD University of Toronto
https://www.whitecase.com/people/michelle-grando,LLM University of Toronto
https://www.whitecase.com/people/michelle-grando,LLB Federal University of Santa Catarina Brazil
https://www.whitecase.com/people/emilio-grandio,JD University of Houston Law Center
https://www.whitecase.com/people/emilio-grandio,LLB Universidad Anahuac del Norte
https://www.whitecase.com/people/jesse-green,JD University of Virginia School of Law
https://www.whitecase.com/people/jesse-green,BA Swarthmore College
https://www.whitecase.com/people/lauren-greenberg,Juris Doctor Columbus School of Law Catholic University of America
https://www.whitecase.com/people/lauren-greenberg,Bachelor's Degree Dartmouth College
https://www.whitecase.com/people/neal-grenley,JD Columbia Law School
https://www.whitecase.com/people/neal-grenley,Princeton University
https://www.whitecase.com/people/mark-gustafson,JD University of Southern California
https://www.whitecase.com/people/mark-gustafson,"BS University of California, Berkeley"
https://www.whitecase.com/people/fern-han,LLB London School of Economics
https://www.whitecase.com/people/henrikki-harsu,BSc Helsinki School of Economics
https://www.whitecase.com/people/henrikki-harsu,LLM Fordham University School of Law
https://www.whitecase.com/people/henrikki-harsu,LLM Helsinki University School of Law
https://www.whitecase.com/people/james-hayden,JD Harvard Law School
https://www.whitecase.com/people/james-hayden,Harvard College
https://www.whitecase.com/people/fan-he,JD Emory University School of Law
https://www.whitecase.com/people/fan-he,MA Economics New York University
https://www.whitecase.com/people/fan-he,BA Economics New York University
https://www.whitecase.com/people/eckhard-hellbeck,Dusseldorf
